location_id,location_name,category,multi_labels,avg_sentimen_skor,total_ulasan,sentimen_label_lokasi,latitude,longitude,price_min,price_max,jam_buka,jam_tutup,estimasi_durasi_menit,deskripsi_google,price_type,subcategory,tags_sintetis,jam_buka_weekday,jam_tutup_weekday,jam_buka_weekend,jam_tutup_weekend,sumber_deskripsi,sumber_jam,status_deskripsi,status_jam,catatan_jam,avg_rating,ulasan_positif,ulasan_negatif,sentiment_score,sentiment_model_source,sentiment_model_version,sentiment_available
LOC-197,Curug Nyalangkadar,Wisata Alam,['Umum'],1.0,1.0,Sangat Positif,-7.1076,107.4492,22000,450000,07:00,17:00,120,Curug Nyalangkadar adalah destinasi air terjun tersembunyi yang alami dan asri di kawasan Rajamandala Cipatat dengan aliran air jernih serta jalur trekking yang menantang.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,5.0,1.0,0.0,1.0,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-198,Tebing Gunung Hawu,Wisata Alam,"['Alam', 'Spot Foto', 'Kuliner']",0.8695652173913043,46.0,Sangat Positif,-6.8347221,107.4602778,10000,15000,07:00,17:00,120,"Tebing Gunung Hawu adalah kawasan karst tebing kapur purba di Padalarang yang populer untuk aktivitas ekstrem panjat tebing, hammocking di ketinggian, serta berburu sunrise.",Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",05:00,18:00,05:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.565217391304348,42.0,2.0,0.8695652173913043,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-199,Taman Buru Gunung Masigit Kareumbi,Taman Kota,"['Alam', 'Ramah Anak', 'Santai/Healing']",0.8307692307692308,195.0,Sangat Positif,-6.9413427,107.9378767,5000,7000,09:00,17:00,60,"Taman Buru Gunung Masigit Kareumbi adalah kawasan konservasi hutan seluas 12.420 hektar di perbatasan Bandung-Sumedang yang menawarkan bumi perkemahan, penangkaran rusa, dan jalur jungle trekking.",Per Orang,Ruang publik kota,"Ruang Publik, Santai, Jalan-jalan",07:00,17:00,07:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.482051282051282,169.0,7.0,0.8307692307692308,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-200,Wisata Batu Kuda,Wisata Alam,"['Alam', 'Ramah Anak', 'Kuliner', 'Santai/Healing']",0.7450980392156863,51.0,Sangat Positif,-6.893123,107.74516,10000,15000,00:00,23:59,120,"Perkemahan pedesaan, tempat tidur gantung di pohon pinus & jalan setapak ke pos pengamatan pegunungan terjal.",Per Orang,Hutan pinus,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.529411764705882,43.0,5.0,0.7450980392156863,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-201,Curug Batu Templek,Wisata Alam,"['Alam', 'Spot Foto', 'Kuliner', 'Belanja', 'Santai/Healing']",0.7755102040816326,49.0,Sangat Positif,-6.8716298,107.6845318,5000,30000,07:00,17:00,120,Curug Batu Templek adalah air terjun unik setinggi 50 meter di tebing cadas bekas area penambangan batu alam yang berbentuk lempengan batuan tipis yang tersusun rapi.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",06:00,18:00,06:00,21:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.469387755102041,41.0,3.0,0.7755102040816326,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-202,Curug Cilengkrang,Wisata Alam,"['Alam', 'Ramah Anak', 'Kuliner', 'Santai/Healing']",0.5,48.0,Positif,-6.8906,107.7308,10000,10000,07:00,18:00,120,"Air terjun bertingkat dengan kolam berbatu besar di bawahnya, dapat diakses melalui jalur hiking berhutan.",Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",07:00,18:00,07:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,3.8541666666666665,33.0,9.0,0.5,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-203,Masjid Raya Al-Jabbar,Tempat Ibadah,"['Alam', 'Spot Foto', 'Kuliner', 'Santai/Healing']",0.8,20.0,Sangat Positif,-6.9480938,107.703504,0,0,04:00,22:00,60,Masjid terapung megah di Gedebage Bandung yang didesain modern-futuristik tanpa kubah konvensional serta dikelilingi danau retensi luas.,Gratis,Tempat ibadah,"Ruang Publik, Santai, Jalan-jalan",04:00,22:00,04:00,22:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.75,18.0,2.0,0.8,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-204,Teras Sunda Cibiru,Tempat Budaya,"['Ramah Anak', 'Spot Foto', 'Edukasi', 'Kuliner']",0.9018567639257294,377.0,Sangat Positif,-6.9274019,107.71135,0,0,08:00,17:00,90,"Teras Sunda Cibiru adalah pusat pelestarian seni budaya Sunda seluas 5.600 meter persegi di Cibiru Bandung yang dilengkapi amphitheater bambu, galeri alat musik, dan ruang kreatif.",Gratis,Pusat budaya Sunda,"Wisata, Umum, Menarik",08:00,22:00,08:00,22:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.607427055702917,347.0,7.0,0.9018567639257294,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-205,Lapangan Gasibu,Taman Kota,"['Alam', 'Kuliner']",0.8647214854111406,377.0,Sangat Positif,-6.9013276,107.6201481,0,0,06:00,21:00,60,"Ruang publik ikonik di pusat Kota Bandung seberang Gedung Sate yang dilengkapi fasilitas jogging track modern, taman asri, dan perpustakaan umum.",Gratis,Ruang publik,"Ruang Publik, Santai, Jalan-jalan",06:00,21:00,06:00,21:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.612732095490716,345.0,19.0,0.8647214854111406,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-206,Monumen Perjuangan Rakyat Jawa Barat,Tempat Sejarah,"['Alam', 'Ramah Anak', 'Edukasi']",0.875,8.0,Sangat Positif,-6.8934346,107.6185412,2000,3000,08:00,16:00,90,"Monumen besar untuk memperingati perjuangan kemerdekaan, dengan museum sejarah kecil di dalamnya.",Per Orang,Situs sejarah,"Edukasi, Sejarah, Budaya, Indoor",Tutup,Tutup,08:00,16:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.625,7.0,0.0,0.875,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-207,Monumen Bandung Lautan Api,Tempat Sejarah,['Alam'],0.6428571428571429,14.0,Sangat Positif,-6.960281,107.6153415,0,0,00:00,23:59,90,Monumen bersejarah setinggi 45 meter di Lapangan Tegallega yang memiliki puncak menyerupai kobaran api emas untuk mengenang peristiwa Bandung Lautan Api 1946.,Gratis,Situs sejarah,"Edukasi, Sejarah, Budaya, Indoor",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.214285714285714,11.0,2.0,0.6428571428571429,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-208,Museum Kota Bandung,Tempat Belajar,"['Alam', 'Edukasi', 'Kuliner', 'Belanja']",0.9473684210526316,19.0,Sangat Positif,-6.910008,107.6095212,0,0,08:30,16:30,90,Museum edukatif di Jalan Aceh yang menempati bangunan kolonial klasik tahun 1920 dan menyajikan sejarah serta perkembangan Kota Bandung secara visual menarik.,Gratis,Tempat edukasi,"Wisata, Umum, Menarik",08:30,16:30,08:30,16:30,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.526315789473684,18.0,0.0,0.9473684210526316,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-209,Museum Mandala Wangsit Siliwangi,Tempat Belajar,"['Alam', 'Ramah Anak', 'Spot Foto', 'Edukasi', 'Kuliner']",0.7777777777777778,9.0,Sangat Positif,-6.9173055,107.6111041,0,0,08:00,14:30,90,"Galeri indoor & outdoor ini memamerkan senjata, kendaraan & artileri yang digunakan oleh angkatan bersenjata.",Gratis,Tempat edukasi,"Wisata, Umum, Menarik",08:00,14:30,08:00,14:30,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.555555555555555,8.0,1.0,0.7777777777777778,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-210,Taman Sejarah Bandung,Tempat Sejarah,"['Alam', 'Ramah Anak', 'Edukasi']",0.8674698795180723,83.0,Sangat Positif,-6.910367,107.6103563,30000,30000,00:00,23:59,90,Taman kota bertema edukasi sejarah di Balai Kota Bandung yang menampilkan informasi para pemimpin Bandung dari masa ke masa dan kolam air anak.,Per Orang,Taman sejarah,"Edukasi, Sejarah, Budaya, Indoor",Tutup,Tutup,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.421686746987952,74.0,2.0,0.8674698795180723,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-211,Taman Vanda,Taman Kota,"['Alam', 'Ramah Anak', 'Kuliner', 'Santai/Healing']",0.8888888888888888,9.0,Sangat Positif,-6.9140617,107.6100689,0,0,00:00,23:59,60,Taman kota berbentuk segitiga estetik di Jalan Merdeka Bandung yang memiliki atraksi air mancur menyala warna-warni yang indah di malam hari.,Gratis,Ruang publik kota,"Ruang Publik, Santai, Jalan-jalan",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.555555555555555,8.0,0.0,0.8888888888888888,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-212,Taman Maluku,Taman Kota,"['Alam', 'Santai/Healing']",0.5,8.0,Positif,-6.9093784,107.6151634,0,0,00:00,23:59,60,"Taman kota dengan lapangan tenis, patung misionaris Belanda & meja piknik di bawah pohon rindang.",Gratis,Ruang publik kota,"Ruang Publik, Santai, Jalan-jalan",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.0,6.0,2.0,0.5,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-213,Taman Cibeunying,Taman Kota,['Umum'],0.0,0.0,,-6.9052183,107.6244498,0,0,00:00,23:59,60,Taman Cibeunying adalah taman kota legendaris peninggalan kolonial Belanda di Bandung Wetan yang menawarkan ruang terbuka hijau asri dengan gazebo untuk berkumpul dan bersantai.,Gratis,Ruang publik kota,"Ruang Publik, Santai, Jalan-jalan",09:00,17:00,09:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,,,,0.0,unavailable,,False
LOC-214,Taman Panatayuda,Taman Kota,"['Alam', 'Ramah Anak', 'Kuliner', 'Santai/Healing']",0.7837837837837838,37.0,Sangat Positif,-6.8979724,107.6157428,10000,10000,00:00,23:59,60,"Ruang terbuka hijau rindang asri di Kota Bandung yang dilengkapi area bermain anak, jogging track, gazebo, dan perpustakaan mini.",Per Orang,Ruang publik kota,"Ruang Publik, Santai, Jalan-jalan",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.513513513513513,32.0,3.0,0.7837837837837838,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-215,Taman Pramuka Bandung,Taman Kota,"['Alam', 'Ramah Anak', 'Kuliner', 'Santai/Healing']",0.8333333333333334,36.0,Sangat Positif,-6.9101779,107.626927,0,0,00:00,23:59,60,"Taman Pramuka Bandung adalah taman publik di Cihapit Bandung yang dilengkapi fasilitas skate park modern, area kegiatan kepramukaan, dan pepohonan pelindung yang rindang.",Gratis,Ruang publik kota,"Ruang Publik, Santai, Jalan-jalan",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.555555555555555,31.0,1.0,0.8333333333333334,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-216,Panama Park 825,Rekreasi Keluarga,"['Ramah Anak', 'Wahana Ekstrem']",1.0,18.0,Sangat Positif,-6.9119342,107.5695,80000,100000,10:00,18:00,180,"Pusat rekreasi indoor ramai dengan game arkade, seluncuran, dan zona salju, serta kedai makanan.",Per Orang,Taman rekreasi indoor,"Keluarga, Anak-anak, Wahana, Seru",10:00,18:00,10:00,20:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.944444444444445,18.0,0.0,1.0,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-217,Karang Setra Waterland,Wahana Air,"['Ramah Anak', 'Kuliner']",0.4960629921259842,127.0,Positif,-6.8787208,107.5949619,45000,50000,08:00,16:00,90,"Karang Setra Waterland adalah waterpark rekreasi keluarga legendaris seluas 6 hektar di Bandung sejak 1958 yang menyediakan kolam olympic, kolam arus, seluncuran air raksasa, dan kolam pantai.",Per Orang,Waterland,"Wisata, Umum, Menarik",08:00,16:00,08:00,16:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,3.811023622047244,90.0,27.0,0.4960629921259842,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-218,Gedung Indonesia Menggugat,Tempat Sejarah,"['Spot Foto', 'Edukasi', 'Kuliner']",0.875,40.0,Sangat Positif,-6.9133816,107.6079413,0,0,08:00,17:00,90,Gedung pengadilan bersejarah plus pajangan tentang pidato kemerdekaan yang dibuat Soekarno di sini pada 1930.,Gratis,Gedung bersejarah,"Edukasi, Sejarah, Budaya, Indoor",08:00,17:00,Tutup,Tutup,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.75,36.0,1.0,0.875,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-219,Museum Inggit Garnasih,Tempat Belajar,"['Alam', 'Edukasi']",0.9041095890410958,292.0,Sangat Positif,-6.9314629,107.6024885,0,0,08:00,17:00,90,Museum Inggit Garnasih adalah bangunan cagar budaya bersejarah di Kota Bandung yang melestarikan kediaman tokoh pejuang Inggit Garnasih dan merekam jejak perjuangan Bung Karno.,Gratis,Tempat edukasi,"Wisata, Umum, Menarik",08:00,16:00,00:00,00:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.77054794520548,267.0,3.0,0.9041095890410958,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-220,Nimo Jungle Hot Spring,Wisata Alam,['Umum'],0.0,0.0,,-7.1799165,107.4957924,40000,50000,07:00,17:00,120,Nimo Jungle Hot Spring adalah kolam pemandian air panas alami estetik pertama di tengah hutan pinus Lebakmuncang Ciwidey yang menyajikan waterfall hangat dan private jacuzzi.,Per Orang,Air panas alami,"Alam, Outdoor, Pemandangan, Udara Segar",09:00,17:00,08:00,23:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",,,,0.0,unavailable,,False
LOC-221,Glamping Legok Kondang,Tempat Camping,"['Alam', 'Kuliner', 'Santai/Healing']",0.9615384615384616,52.0,Sangat Positif,-7.1181959,107.4202751,0,0,08:00,17:00,90,Glamping Legok Kondang adalah resort perkemahan mewah di Ciwidey dengan konsep pondokan ala Ubud Bali yang menawarkan kenyamanan hotel berbintang di tengah sejuknya alam pegunungan.,Gratis,Camping ground,"Wisata, Umum, Menarik",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.807692307692308,50.0,0.0,0.9615384615384616,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-222,Nuansa Riung Gunung,Wisata Alam,"['Alam', 'Spot Foto', 'Kuliner', 'Santai/Healing']",0.8867924528301887,53.0,Sangat Positif,-7.17417,107.52556,10000,15000,00:00,23:59,120,Wisata perkebunan teh yang sejuk di Pangalengan dengan jembatan kayu sky walk sepanjang 400 meter membelah kebun teh yang indah.,Per Orang,Panorama pegunungan,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.69811320754717,49.0,2.0,0.8867924528301887,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-223,Kebun Strawberry Emte Highland Resort,Wisata Alam,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner']",0.7451737451737451,259.0,Sangat Positif,-7.1272684,107.4199866,20000,20000,01:00,23:00,120,Kebun Strawberry Emte Highland Resort adalah destinasi agrowisata petik buah strawberry segar secara langsung di kebun pegunungan yang terletak di area wisata alam Emte Highland Resort Ciwidey.,Per Orang,Agrowisata stroberi,"Alam, Outdoor, Pemandangan, Udara Segar",08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.239382239382239,213.0,20.0,0.7451737451737451,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-224,Sungai Palayangan Rafting,Wisata Petualangan,"['Alam', 'Spot Foto', 'Edukasi', 'Kuliner', 'Santai/Healing', 'Wahana Ekstrem']",0.9166666666666666,12.0,Sangat Positif,-7.1931675,107.5469199,150000,250000,08:00,17:00,90,"Sungai Palayangan Rafting adalah wisata petualangan arung jeram sepanjang 4,5-5 km di Sungai Palayangan Pangalengan dengan tingkat kesulitan Grade II-III yang dikelilingi hutan pinus.",Per Orang,Rafting,"Wisata, Umum, Menarik",08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.416666666666667,11.0,0.0,0.9166666666666666,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-225,Curug Ceret Pangalengan,Wisata Alam,"['Alam', 'Spot Foto', 'Kuliner']",1.0,52.0,Sangat Positif,-7.3620716,107.5468974,0,0,07:00,17:00,120,Curug Ceret Pangalengan adalah air terjun alami setinggi 5 meter di tepi jalan pedesaan Pangalengan yang airnya kerap memercik ke jalan dan memunculkan fenomena pelangi kecil.,Gratis,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.846153846153846,52.0,0.0,1.0,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-226,Gunung Nini Pangalengan,Wisata Alam,['Umum'],0.0,0.0,,-7.2213888,107.5783333,0,0,07:00,17:00,120,Gunung Nini Pangalengan adalah puncak bukit bersejarah di kawasan perkebunan teh Malabar Pangalengan yang dahulunya menjadi tempat favorit K.A.R. Bosscha untuk memantau pemetik teh.,Gratis,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",07:00,17:00,07:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,,,,0.0,unavailable,,False
LOC-227,Puncak Mega Gunung Puntang,Wisata Alam,"['Alam', 'Spot Foto', 'Wahana Ekstrem']",0.9583333333333334,24.0,Sangat Positif,-7.1213917,107.6212909,25000,35000,07:00,17:00,120,"Puncak Mega Gunung Puntang adalah puncak tertinggi berketinggian 2.224 mdpl di barisan Gunung Puntang yang populer untuk pendakian, berburu sunrise, dan berkemah di atas awan.",Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.791666666666667,23.0,0.0,0.9583333333333334,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-228,Tanjung Duriat,Wisata Alam,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Belanja', 'Santai/Healing']",0.7222222222222222,54.0,Sangat Positif,-6.91278,107.63083,20000,25000,08:00,17:00,120,"Taman yang menghadap ke danau waduk, lokasi dek observasi, titik selfie, dan gazebo.",Per Orang,Titik panorama,"Alam, Outdoor, Pemandangan, Udara Segar",08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.37037037037037,44.0,5.0,0.7222222222222222,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-229,Puncak Damar Jatigede,Wisata Alam,['Umum'],0.0,0.0,,-7.11,107.69583,4000,4000,08:00,18:00,120,Puncak Damar Jatigede adalah wana wisata alam di Sumedang yang menawarkan keindahan panorama Waduk Jatigede dari atas bukit pinus dengan dek pandang dan area outbound.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",07:00,18:00,07:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,,,,0.0,unavailable,,False
LOC-230,Desa Wisata Buricak Burinong,Desa Wisata,"['Alam', 'Spot Foto', 'Kuliner']",0.6346153846153846,52.0,Sangat Positif,-6.877,108.0792,20000,20000,06:00,18:00,90,"Kampung wisata Buricak Burinong adalah destinasi wisata alam berwarna-warni di pesisir Waduk Jatigede Sumedang yang menawarkan keindahan panorama waduk, spot Masjid Al-Kamil, serta aktivitas paralayang.",Per Orang,Desa wisata,"Wisata, Umum, Menarik",06:00,18:00,06:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.115384615384615,38.0,5.0,0.6346153846153846,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-231,Panenjoan Jatigede,Wisata Alam,"['Alam', 'Spot Foto', 'Kuliner']",0.7543859649122807,57.0,Sangat Positif,-6.972391,107.817965,10000,10000,00:00,23:59,120,Titik pandang perbukitan terbaik di pesisir Waduk Jatigede Sumedang yang menawarkan panorama bendungan indah dengan pulau-pulau kecil eksotis.,Per Orang,Titik panorama,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.350877192982456,48.0,5.0,0.7543859649122807,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-232,Pangjugjugan Sumedang,Rekreasi Keluarga,"['Alam', 'Ramah Anak', 'Kuliner', 'Santai/Healing']",0.7768361581920904,354.0,Sangat Positif,-6.9162307,107.8470758,20000,20000,08:00,16:00,180,"Kampung Wisata Pangjugjugan adalah destinasi ekowisata dan edukasi pedesaan di kaki Gunung Kareumbi Sumedang yang menyuguhkan suasana hutan pinus rindang, kolam renang, serta peternakan.",Per Orang,Kawasan rekreasi keluarga,"Keluarga, Anak-anak, Wahana, Seru",09:00,16:00,09:00,16:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.254237288135593,297.0,22.0,0.7768361581920904,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-233,Kampung Wisata Pangjugjugan,Rekreasi Alam,['Umum'],0.0,0.0,,-6.892,107.828,0,0,09:00,16:00,180,"Wisata alam dan edukasi di kaki Gunung Kareumbi yang menawarkan waterpark bukit, flying fox, dan kegiatan pertanian organik.",Berbayar,Ekowisata & Outbound,"Keluarga, Alam, Edukasi, Outbound",09:00,16:00,09:00,16:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,,,,0.0,unavailable,,False
LOC-234,Perkebunan Teh Rancabali,Rekreasi Alam,['Umum'],0.0,0.0,,-7.154167,107.371111,0,0,07:00,17:00,120,"Perkebunan teh yang menawarkan pemandangan hijau asri, fasilitas tea walk, dan wisata edukasi proses pengolahan teh.",Gratis,Perkebunan Teh,"Alam, Pemandangan, Santai, Fotografi",07:00,17:00,07:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,,,,0.0,unavailable,,False
